case_id,split,U,alpha,alpha2,naca_0,naca_1,naca_2,naca_3,cl,cd
airFoil2D_SST_57.035_2.225_3.665_3.815_1.0_12.525,train,57.035,2.225,4.9506250000000005,3.665,3.815,1.0,12.525,0.504785604746266,0.009572499204237698
airFoil2D_SST_57.038_12.407_1.425_7.876_0.0_18.742,train,57.038,12.407,153.933649,1.425,7.876,0.0,18.742,1.297250106254032,0.021116052902807873
airFoil2D_SST_57.118_2.399_0.609_1.728_11.939,train,57.118,2.399,5.7552010000000005,0.609,1.728,11.939,0.0,0.31975150860856155,0.008926153189143344
airFoil2D_SST_57.178_13.397_0.444_6.145_1.0_18.142,train,57.178,13.397,179.479609,0.444,6.145,1.0,18.142,1.302275667785467,0.020947870013946386
airFoil2D_SST_57.305_-2.402_6.717_5.391_10.161,train,57.305,-2.402,5.769604000000001,6.717,5.391,10.161,0.0,0.5402892107465722,0.009695944195369226
airFoil2D_SST_57.395_6.878_2.995_4.987_0.0_7.482,train,57.395,6.878,47.306884000000004,2.995,4.987,0.0,7.482,0.99553082467077,0.010747942463295756
airFoil2D_SST_57.426_2.871_2.054_4.117_1.0_13.653,train,57.426,2.871,8.242641,2.054,4.117,1.0,13.653,0.46241224765720074,0.009639297775201484
airFoil2D_SST_57.759_-0.542_1.264_2.0_10.633,train,57.759,-0.542,0.293764,1.264,2.0,10.633,0.0,0.06437269901837804,0.008387077445339407
airFoil2D_SST_57.861_12.67_1.489_5.729_0.0_7.279,train,57.861,12.67,160.5289,1.489,5.729,0.0,7.279,1.4296420218559809,0.01976280590062303
airFoil2D_SST_57.872_7.314_5.454_3.799_13.179,train,57.872,7.314,53.494596,5.454,3.799,13.179,0.0,1.3089108788269177,0.014654962930464255
airFoil2D_SST_57.887_0.567_3.475_3.252_0.0_19.801,train,57.887,0.567,0.32148899999999997,3.475,3.252,0.0,19.801,0.2687736328583915,0.0107644674846789
airFoil2D_SST_57.892_3.999_3.335_7.558_1.0_9.976,train,57.892,3.999,15.992001,3.335,7.558,1.0,9.976,0.8054454645901492,0.009951389356079126
airFoil2D_SST_58.037_5.758_3.217_4.484_1.0_14.116,train,58.037,5.758,33.154564,3.217,4.484,1.0,14.116,0.8625872879340545,0.011527355347096372
airFoil2D_SST_58.112_10.293_1.458_6.434_9.626,train,58.112,10.293,105.94584899999998,1.458,6.434,9.626,0.0,1.2746952765694712,0.014688431065111394
airFoil2D_SST_58.154_-3.419_3.778_4.845_1.0_17.348,train,58.154,-3.419,11.689561,3.778,4.845,1.0,17.348,-0.052566091809937904,0.010064372735698063
airFoil2D_SST_58.234_2.816_0.31_7.672_1.0_13.007,train,58.234,2.816,7.929855999999999,0.31,7.672,1.0,13.007,0.3387670183535311,0.009168553659847768
airFoil2D_SST_58.253_4.47_1.554_4.779_1.0_9.828,train,58.253,4.47,19.9809,1.554,4.779,1.0,9.828,0.6165916490449342,0.009289874165703602
airFoil2D_SST_58.363_5.802_5.647_2.966_16.926,train,58.363,5.802,33.66320399999999,5.647,2.966,16.926,0.0,1.1161386822707953,0.014615602946117853
airFoil2D_SST_58.417_2.246_2.82_5.584_8.923,train,58.417,2.246,5.044516,2.82,5.584,8.923,0.0,0.600259398443283,0.008893875192226192
airFoil2D_SST_58.582_2.593_0.722_7.034_0.0_16.194,train,58.582,2.593,6.723649,0.722,7.034,0.0,16.194,0.3441432737014571,0.009896959135772848
airFoil2D_SST_58.589_3.413_1.856_0.0_19.944,train,58.589,3.413,11.648568999999998,1.856,0.0,19.944,0.0,0.33542009399835715,0.010922034729449751
airFoil2D_SST_58.626_7.214_2.373_4.092_1.0_11.315,train,58.626,7.214,52.041796000000005,2.373,4.092,1.0,11.315,0.9534126431426159,0.011405595202261521
airFoil2D_SST_58.664_0.452_0.066_6.363_15.709,train,58.664,0.452,0.204304,0.066,6.363,15.709,0.0,0.05526015149244668,0.009409037351225485
airFoil2D_SST_58.723_-1.518_0.079_5.16_0.0_9.824,train,58.723,-1.518,2.3043240000000003,0.079,5.16,0.0,9.824,-0.1602716780009004,0.008264263674229434
airFoil2D_SST_58.831_-3.563_2.815_4.916_10.078,train,58.831,-3.563,12.694969,2.815,4.916,10.078,0.0,-0.061631432377760156,0.008585165659939413
airFoil2D_SST_58.945_14.697_1.795_6.498_0.0_6.526,train,58.945,14.697,216.00180899999998,1.795,6.498,0.0,6.526,1.557471603963953,0.03224097272046045
airFoil2D_SST_59.071_11.893_0.004_7.304_1.0_11.503,train,59.071,11.893,141.44344900000002,0.004,7.304,1.0,11.503,1.2363189086279487,0.016037610036856262
airFoil2D_SST_59.092_3.417_1.138_5.698_6.628,train,59.092,3.417,11.675888999999998,1.138,5.698,6.628,0.0,0.5222404159260505,0.008365468649682765
airFoil2D_SST_59.149_14.475_6.005_0.0_13.559,train,59.149,14.475,209.525625,6.005,0.0,13.559,0.0,1.4302795472558885,0.02164060820863961
airFoil2D_SST_59.227_11.447_1.959_6.729_0.0_16.475,train,59.227,11.447,131.033809,1.959,6.729,0.0,16.475,1.3107612613528072,0.01807200987240899
airFoil2D_SST_59.251_2.558_1.39_5.544_0.0_12.531,train,59.251,2.558,6.5433639999999995,1.39,5.544,0.0,12.531,0.40207804851463835,0.009157798938377868
airFoil2D_SST_59.285_-0.777_3.228_2.16_5.626,train,59.285,-0.777,0.6037290000000001,3.228,2.16,5.626,0.0,0.2338886445163862,0.007740868349145884
airFoil2D_SST_59.46_10.997_2.116_0.0_16.421,train,59.46,10.997,120.934009,2.116,0.0,16.421,0.0,1.1116528527379441,0.015262082472974108
airFoil2D_SST_59.563_7.622_3.247_0.0_6.08,train,59.563,7.622,58.094884,3.247,0.0,6.08,0.0,0.8252330486880612,0.01097409036451502
airFoil2D_SST_59.635_4.507_0.777_6.591_0.0_13.677,train,59.635,4.507,20.313048999999996,0.777,6.591,0.0,13.677,0.5603694342371893,0.009903791409701046
airFoil2D_SST_59.668_2.165_0.146_6.146_1.0_10.665,train,59.668,2.165,4.687225,0.146,6.146,1.0,10.665,0.25154694904964464,0.008506517066934078
airFoil2D_SST_59.978_-1.242_0.023_3.623_13.045,train,59.978,-1.242,1.542564,0.023,3.623,13.045,0.0,-0.13206330006925526,0.008838210473792402
airFoil2D_SST_60.055_2.759_2.22_4.872_16.821,train,60.055,2.759,7.612081,2.22,4.872,16.821,0.0,0.520283304063222,0.010489276070609444
airFoil2D_SST_60.062_-4.722_0.758_2.704_9.164,train,60.062,-4.722,22.297284000000005,0.758,2.704,9.164,0.0,-0.44109435945311337,0.008831962940055567
airFoil2D_SST_60.079_0.644_1.528_6.275_1.0_10.952,train,60.079,0.644,0.41473600000000005,1.528,6.275,1.0,10.952,0.21971921474478678,0.008501728954418263
airFoil2D_SST_60.183_5.861_0.702_0.0_17.666,train,60.183,5.861,34.351321,0.702,0.0,17.666,0.0,0.6001766154975396,0.011196138686901308
airFoil2D_SST_60.23_2.984_6.976_4.303_9.408,train,60.23,2.984,8.904256,6.976,4.303,9.408,0.0,1.0821063430276205,0.011220380956537533
airFoil2D_SST_60.333_1.218_3.932_7.599_1.0_9.745,train,60.333,1.218,1.4835239999999998,3.932,7.599,1.0,9.745,0.5736104877524708,0.009050309632190749
airFoil2D_SST_60.404_0.309_6.318_0.0_16.556,train,60.404,0.309,0.095481,6.318,0.0,16.556,0.0,0.03814925398269185,0.009547887737951304
airFoil2D_SST_60.573_-1.823_6.066_2.446_14.67,train,60.573,-1.823,3.3233289999999998,6.066,2.446,14.67,0.0,0.38693230826198116,0.009954212286562233
airFoil2D_SST_60.574_12.746_4.712_0.0_9.696,train,60.574,12.746,162.460516,4.712,0.0,9.696,0.0,1.3161484503378182,0.01837685860275553
airFoil2D_SST_60.711_3.967_2.64_3.548_0.0_5.376,train,60.711,3.967,15.737089000000001,2.64,3.548,0.0,5.376,0.6143905538674542,0.008409349375042417
airFoil2D_SST_60.772_2.4_1.095_6.986_0.0_15.847,train,60.772,2.4,5.76,1.095,6.986,0.0,15.847,0.3632647177801195,0.009788193610868003
airFoil2D_SST_60.991_-0.053_4.159_1.545_12.053,train,60.991,-0.053,0.002809,4.159,1.545,12.053,0.0,0.39119916257051135,0.009106954595514036
airFoil2D_SST_61.194_4.575_0.316_0.0_6.813,train,61.194,4.575,20.930625000000003,0.316,0.0,6.813,0.0,0.502631841457692,0.008525081777951967
airFoil2D_SST_61.271_3.238_5.916_1.801_11.06,train,61.271,3.238,10.484644,5.916,1.801,11.06,0.0,0.9195517885172623,0.010784006617508037
airFoil2D_SST_61.412_4.232_2.843_5.008_0.0_16.473,train,61.412,4.232,17.909824,2.843,5.008,0.0,16.473,0.6753384134823885,0.011070547730758395
airFoil2D_SST_61.489_13.586_3.556_5.162_1.0_9.389,train,61.489,13.586,184.579396,3.556,5.162,1.0,9.389,1.6551748551357464,0.02149060954720832
airFoil2D_SST_61.494_3.363_1.212_2.183_18.921,train,61.494,3.363,11.309769,1.212,2.183,18.921,0.0,0.44505429407404007,0.010830046522389013
airFoil2D_SST_61.694_-1.803_5.214_5.362_8.433,train,61.694,-1.803,3.250809,5.214,5.362,8.433,0.0,0.44030493264046094,0.008673036925738942
airFoil2D_SST_61.727_5.313_1.226_4.033_1.0_16.116,train,61.727,5.313,28.227968999999998,1.226,4.033,1.0,16.116,0.6453638204101706,0.010850141233919326
airFoil2D_SST_61.838_-0.434_5.558_2.045_17.601,train,61.838,-0.434,0.188356,5.558,2.045,17.601,0.0,0.4593966884886787,0.010694851072128406
airFoil2D_SST_61.863_-0.567_0.289_7.872_0.0_6.693,train,61.863,-0.567,0.32148899999999997,0.289,7.872,0.0,6.693,-0.029082112675703962,0.007580043049809993
airFoil2D_SST_61.921_6.028_3.682_6.54_1.0_11.703,train,61.921,6.028,36.336783999999994,3.682,6.54,1.0,11.703,1.012176229886672,0.011494541088216896
airFoil2D_SST_61.958_-0.428_2.061_7.236_1.0_5.415,train,61.958,-0.428,0.18318399999999999,2.061,7.236,1.0,5.415,0.17441628104806836,0.0075052157002777715
airFoil2D_SST_61.968_3.476_2.799_7.151_1.0_11.612,train,61.968,3.476,12.082576,2.799,7.151,1.0,11.612,0.6752822824372444,0.009688523183128503
airFoil2D_SST_61.997_12.253_0.155_7.019_0.0_15.847,train,61.997,12.253,150.136009,0.155,7.019,0.0,15.847,1.2416590278659119,0.016981616111464787
airFoil2D_SST_62.111_3.502_0.905_5.978_1.0_8.818,train,62.111,3.502,12.264003999999998,0.905,5.978,1.0,8.818,0.47077501054663784,0.008539247437566956
airFoil2D_SST_62.314_11.706_3.483_2.873_19.24,train,62.314,11.706,137.03043599999998,3.483,2.873,19.24,0.0,1.3805791920069321,0.022636955404937667
airFoil2D_SST_62.341_-0.274_0.817_7.586_1.0_9.881,train,62.341,-0.274,0.07507600000000002,0.817,7.586,1.0,9.881,0.06165929750927814,0.008133739152996013
airFoil2D_SST_62.357_4.75_1.794_6.505_0.0_6.123,train,62.357,4.75,22.5625,1.794,6.505,0.0,6.123,0.6977152715503867,0.008808307171156972
airFoil2D_SST_62.369_9.241_2.905_3.859_0.0_14.889,train,62.369,9.241,85.396081,2.905,3.859,0.0,14.889,1.162515533174333,0.014340801738273325
airFoil2D_SST_62.439_0.739_1.117_3.141_0.0_19.989,train,62.439,0.739,0.546121,1.117,3.141,0.0,19.989,0.13868320146619686,0.010428729342630927
airFoil2D_SST_62.504_-2.45_2.919_6.97_0.0_13.421,train,62.504,-2.45,6.002500000000001,2.919,6.97,0.0,13.421,0.03686398405539793,0.009032746690389195
airFoil2D_SST_62.569_11.903_6.746_4.399_6.448,train,62.569,11.903,141.681409,6.746,4.399,6.448,0.0,1.8347644094041902,0.023383161950914038
airFoil2D_SST_62.63_10.845_4.38_2.684_6.747,train,62.63,10.845,117.61402500000001,4.38,2.684,6.747,0.0,1.5539758124752359,0.016443419118123623
airFoil2D_SST_62.676_-1.523_2.471_6.677_0.0_10.086,train,62.676,-1.523,2.3195289999999997,2.471,6.677,0.0,10.086,0.08428738169411018,0.008303970025927346
airFoil2D_SST_62.776_-4.125_2.652_5.747_13.969,train,62.776,-4.125,17.015625,2.652,5.747,13.969,0.0,-0.12953839387035732,0.009342956124100778
airFoil2D_SST_62.798_1.588_3.875_6.663_1.0_7.039,train,62.798,1.588,2.5217440000000004,3.875,6.663,1.0,7.039,0.5668310250361704,0.008448851117922125
airFoil2D_SST_62.825_11.53_0.716_6.453_1.0_14.743,train,62.825,11.53,132.9409,0.716,6.453,1.0,14.743,1.2424422217404862,0.01595834644606847
airFoil2D_SST_62.866_8.143_4.559_2.422_8.17,train,62.866,8.143,66.30844900000001,4.559,2.422,8.17,0.0,1.3166844048176876,0.012835893683539153
airFoil2D_SST_62.893_-0.786_3.167_0.0_17.071,train,62.893,-0.786,0.617796,3.167,0.0,17.071,0.0,-0.07792261699266274,0.009625539062108081
airFoil2D_SST_62.922_8.801_2.248_5.618_1.0_8.267,train,62.922,8.801,77.457601,2.248,5.618,1.0,8.267,1.1463744027290597,0.01219914244956778
airFoil2D_SST_63.049_1.427_1.55_3.449_1.0_11.579,train,63.049,1.427,2.0363290000000003,1.55,3.449,1.0,11.579,0.2621397229980713,0.00861228645380466
airFoil2D_SST_63.407_2.516_0.644_0.0_14.406,train,63.407,2.516,6.330256,0.644,0.0,14.406,0.0,0.26967860611885874,0.009222909702379385
airFoil2D_SST_63.505_0.8_1.394_3.626_0.0_8.41,train,63.505,0.8,0.6400000000000001,1.394,3.626,0.0,8.41,0.18602981945948188,0.007915998609127384
airFoil2D_SST_63.51_9.838_2.281_2.512_15.309,train,63.51,9.838,96.78624399999998,2.281,2.512,15.309,0.0,1.2220452547636371,0.014997957980520733
airFoil2D_SST_63.737_3.34_2.078_5.056_1.0_9.117,train,63.737,3.34,11.1556,2.078,5.056,1.0,9.117,0.5438998327209715,0.008728546746854457
airFoil2D_SST_63.952_9.03_0.666_3.739_0.0_15.525,train,63.952,9.03,81.5409,0.666,3.739,0.0,15.525,0.982912766395716,0.012991271365956847
airFoil2D_SST_63.972_0.897_2.419_6.034_9.308,train,63.972,0.897,0.804609,2.419,6.034,9.308,0.0,0.4183135834071953,0.008403624840947713
airFoil2D_SST_64.058_3.66_3.321_6.342_1.0_8.022,train,64.058,3.66,13.395600000000002,3.321,6.342,1.0,8.022,0.7266792549491308,0.009085939404202851
airFoil2D_SST_64.092_6.223_1.57_2.902_6.044,train,64.092,6.223,38.725729,1.57,2.902,6.044,0.0,0.8381524329032448,0.009655846306584769
airFoil2D_SST_64.126_1.489_4.038_3.979_7.921,train,64.126,1.489,2.217121,4.038,3.979,7.921,0.0,0.6085115614944921,0.008596187168551908
airFoil2D_SST_64.234_-1.395_4.011_1.646_14.651,train,64.234,-1.395,1.9460250000000001,4.011,1.646,14.651,0.0,0.22589369908491486,0.009329986955158685
airFoil2D_SST_64.301_2.204_2.602_3.568_1.0_8.759,train,64.301,2.204,4.857616000000001,2.602,3.568,1.0,8.759,0.4236284179052206,0.008363715011562533
airFoil2D_SST_64.392_1.344_3.07_6.751_0.0_5.123,train,64.392,1.344,1.8063360000000002,3.07,6.751,0.0,5.123,0.4595902278284495,0.007789710945363336
airFoil2D_SST_64.436_12.422_3.096_0.0_19.389,train,64.436,12.422,154.30608400000003,3.096,0.0,19.389,0.0,1.1845324899247984,0.0183288097172385
airFoil2D_SST_64.523_7.395_4.969_5.732_6.743,train,64.523,7.395,54.686024999999994,4.969,5.732,6.743,0.0,1.3897937535772702,0.01326960014789409
airFoil2D_SST_64.541_-1.194_0.524_2.116_5.877,train,64.541,-1.194,1.425636,0.524,2.116,5.877,0.0,-0.07986984574350334,0.007431935926910661
airFoil2D_SST_64.695_-2.753_1.08_5.748_1.0_15.779,train,64.695,-2.753,7.579009000000001,1.08,5.748,1.0,15.779,-0.19317107279803936,0.00943550374914394
airFoil2D_SST_64.711_14.35_0.189_3.829_0.0_9.846,train,64.711,14.35,205.92249999999999,0.189,3.829,0.0,9.846,1.450103519328636,0.022606333977405354
airFoil2D_SST_64.825_12.62_2.925_4.496_6.121,train,64.825,12.62,159.26439999999997,2.925,4.496,6.121,0.0,1.5590843912866414,0.02385821863287351
airFoil2D_SST_65.015_12.286_0.694_3.033_1.0_17.525,train,65.015,12.286,150.945796,0.694,3.033,1.0,17.525,1.2433847219200849,0.017800416680378017
airFoil2D_SST_65.06_-3.318_2.843_6.991_1.0_16.477,train,65.06,-3.318,11.009124,2.843,6.991,1.0,16.477,-0.06297482637375229,0.009676535546567744
airFoil2D_SST_65.09_10.083_5.395_3.519_6.591,train,65.09,10.083,101.666889,5.395,3.519,6.591,0.0,1.593172069992892,0.016125286249931363
airFoil2D_SST_65.162_-0.97_2.814_4.126_1.0_10.627,train,65.162,-0.97,0.9409,2.814,4.126,1.0,10.627,0.10613345329593632,0.008324009311776188
airFoil2D_SST_65.302_11.737_2.598_0.0_10.583,train,65.302,11.737,137.757169,2.598,0.0,10.583,0.0,1.2296335849343303,0.015632216598257732
airFoil2D_SST_65.405_0.524_6.607_4.121_9.888,train,65.405,0.524,0.27457600000000004,6.607,4.121,9.888,0.0,0.7783173980771845,0.009753376942015782
airFoil2D_SST_65.41_1.556_0.844_5.048_0.0_11.641,train,65.41,1.556,2.421136,0.844,5.048,0.0,11.641,0.24207046381272834,0.008533610993737992
airFoil2D_SST_65.558_-4.521_1.33_4.53_1.0_5.632,train,65.558,-4.521,20.439441,1.33,4.53,1.0,5.632,-0.39193596905275424,0.008442195061633647
airFoil2D_SST_65.688_8.82_3.725_5.081_16.231,train,65.688,8.82,77.7924,3.725,5.081,16.231,0.0,1.2773966745199306,0.015900984903732755
airFoil2D_SST_65.691_6.814_6.038_0.0_16.892,train,65.691,6.814,46.430596,6.038,0.0,16.892,0.0,0.7122345503541325,0.011356405800262735
airFoil2D_SST_65.808_6.849_5.27_0.0_13.499,train,65.808,6.849,46.908801000000004,5.27,0.0,13.499,0.0,0.7367023124521902,0.010627639213804002
airFoil2D_SST_65.898_13.848_2.833_4.75_1.0_6.545,train,65.898,13.848,191.76710400000002,2.833,4.75,1.0,6.545,1.610033447629455,0.023178194833225144
airFoil2D_SST_65.935_11.113_1.297_2.503_15.395,train,65.935,11.113,123.498769,1.297,2.503,15.395,0.0,1.250463494730885,0.015794636908919843
airFoil2D_SST_66.028_3.694_1.787_7.157_1.0_8.637,train,66.028,3.694,13.645636,1.787,7.157,1.0,8.637,0.5974807426494801,0.008722346196896665
airFoil2D_SST_66.114_8.17_6.33_4.273_10.506,train,66.114,8.17,66.74889999999999,6.33,4.273,10.506,0.0,1.5077904509000506,0.015471069410152732
airFoil2D_SST_66.121_1.702_0.224_5.809_0.0_18.499,train,66.121,1.702,2.896804,0.224,5.809,0.0,18.499,0.1909366343812219,0.009997496819813843
airFoil2D_SST_66.236_6.719_2.539_7.308_1.0_5.608,train,66.236,6.719,45.144961,2.539,7.308,1.0,5.608,0.9998930846793155,0.010271989474436
airFoil2D_SST_66.371_-1.102_0.251_6.841_18.936,train,66.371,-1.102,1.2144040000000003,0.251,6.841,18.936,0.0,-0.08348620778030977,0.010006401834613578
airFoil2D_SST_66.429_-4.065_2.746_2.152_12.616,train,66.429,-4.065,16.524225000000005,2.746,2.152,12.616,0.0,-0.17407851925052376,0.008947194981902782
airFoil2D_SST_66.517_-4.79_1.812_6.503_0.0_6.067,train,66.517,-4.79,22.9441,1.812,6.503,0.0,6.067,-0.34638027025644796,0.008525205396273135
airFoil2D_SST_66.588_7.008_2.371_0.0_11.333,train,66.588,7.008,49.112064,2.371,0.0,11.333,0.0,0.7597372805622699,0.010319883934521507
airFoil2D_SST_66.603_8.606_0.322_4.251_10.73,train,66.603,8.606,74.063236,0.322,4.251,10.73,0.0,0.9601126390593802,0.01159923313795869
airFoil2D_SST_66.607_-1.676_0.67_4.75_1.0_13.554,train,66.607,-1.676,2.808976,0.67,4.75,1.0,13.554,-0.12632499805070346,0.008798073361725878
airFoil2D_SST_66.608_2.079_2.844_2.579_9.286,train,66.608,2.079,4.322241000000001,2.844,2.579,9.286,0.0,0.5168413631715651,0.008554536402891758
airFoil2D_SST_66.619_3.394_0.982_6.895_1.0_8.254,train,66.619,3.394,11.519236000000001,0.982,6.895,1.0,8.254,0.4762896620094224,0.008339798086881898
airFoil2D_SST_66.62_-0.743_0.839_4.397_14.875,train,66.62,-0.743,0.552049,0.839,4.397,14.875,0.0,0.008986443750814593,0.009033868421823455
airFoil2D_SST_66.662_11.605_0.01_0.0_7.326,train,66.662,11.605,134.676025,0.01,0.0,7.326,0.0,1.211444175401672,0.017489569380018475
airFoil2D_SST_66.772_14.214_1.156_6.53_0.0_13.206,train,66.772,14.214,202.03779600000001,1.156,6.53,0.0,13.206,1.509093997364396,0.02140615622845063
airFoil2D_SST_66.777_9.138_0.298_0.0_16.376,train,66.777,9.138,83.503044,0.298,0.0,16.376,0.0,0.9408204602932103,0.012902753032872066
airFoil2D_SST_66.825_9.175_3.74_6.502_1.0_6.829,train,66.825,9.175,84.180625,3.74,6.502,1.0,6.829,1.3418054033798994,0.013224041291915832
airFoil2D_SST_66.849_-1.731_2.793_1.573_13.884,train,66.849,-1.731,2.9963610000000003,2.793,1.573,13.884,0.0,0.0766684840086163,0.008914357209892402
airFoil2D_SST_67.008_13.306_3.272_4.7_1.0_9.313,train,67.008,13.306,177.04963599999996,3.272,4.7,1.0,9.313,1.6099772395043124,0.019914980034822893
airFoil2D_SST_67.031_-3.114_4.457_3.72_13.339,train,67.031,-3.114,9.696995999999999,4.457,3.72,13.339,0.0,0.12666143832058227,0.009115951620237792
airFoil2D_SST_67.058_-0.715_0.759_5.647_1.0_10.337,train,67.058,-0.715,0.5112249999999999,0.759,5.647,1.0,10.337,-0.009365993845299413,0.008109116916591833
airFoil2D_SST_67.131_14.535_2.797_5.227_0.0_13.938,train,67.131,14.535,211.266225,2.797,5.227,0.0,13.938,1.61107618169496,0.02505061241497547
airFoil2D_SST_67.148_7.787_1.038_6.816_8.317,train,67.148,7.787,60.637369,1.038,6.816,8.317,0.0,0.9910825524536031,0.011140533731046749
airFoil2D_SST_67.163_1.039_3.194_3.045_0.0_19.293,train,67.163,1.039,1.0795209999999997,3.194,3.045,0.0,19.293,0.29638663481596755,0.010392040221886733
airFoil2D_SST_67.163_10.587_0.788_5.665_0.0_11.027,train,67.163,10.587,112.08456899999999,0.788,5.665,0.0,11.027,1.1894610759846955,0.013912500790725599
airFoil2D_SST_67.222_-0.312_2.432_5.294_0.0_6.535,train,67.222,-0.312,0.097344,2.432,5.294,0.0,6.535,0.17681079612514367,0.007600866818671141
airFoil2D_SST_67.2_1.74_0.558_5.716_0.0_11.005,train,67.2,1.74,3.0276,0.558,5.716,0.0,11.005,0.24234910720911101,0.008373126813743779
airFoil2D_SST_67.316_-3.017_6.793_2.558_11.687,train,67.316,-3.017,9.102288999999999,6.793,2.558,11.687,0.0,0.34465239701790423,0.009413476457660969
airFoil2D_SST_67.376_-1.324_5.74_0.0_16.099,train,67.376,-1.324,1.752976,5.74,0.0,16.099,0.0,-0.13365877657656883,0.009323760791470065
airFoil2D_SST_67.389_11.293_1.764_7.661_1.0_6.584,train,67.389,11.293,127.53184899999998,1.764,7.661,1.0,6.584,1.3683363799081232,0.01680849446959742
airFoil2D_SST_67.405_9.678_1.974_4.156_1.0_7.641,train,67.405,9.678,93.66368400000002,1.974,4.156,1.0,7.641,1.1836707436190275,0.012814395829849647
airFoil2D_SST_67.481_-1.259_5.136_2.438_18.882,train,67.481,-1.259,1.5850809999999997,5.136,2.438,18.882,0.0,0.3310451152478896,0.010561799281560591
airFoil2D_SST_67.498_14.643_0.841_7.067_0.0_13.214,train,67.498,14.643,214.41744900000003,0.841,7.067,0.0,13.214,1.5158391427403493,0.022323033566089702
airFoil2D_SST_67.657_3.764_3.705_7.106_1.0_19.87,train,67.657,3.764,14.167695999999998,3.705,7.106,1.0,19.87,0.7273634138941633,0.01247770830934581
airFoil2D_SST_67.701_0.938_6.996_0.0_15.872,train,67.701,0.938,0.8798439999999998,6.996,0.0,15.872,0.0,0.10551259361871528,0.009234377489294848
airFoil2D_SST_67.845_3.378_1.238_3.471_1.0_13.688,train,67.845,3.378,11.410884000000001,1.238,3.471,1.0,13.688,0.448603526072176,0.009346104029877842
airFoil2D_SST_67.921_-0.21_2.687_6.722_0.0_12.823,train,67.921,-0.21,0.04409999999999999,2.687,6.722,0.0,12.823,0.25003067644785504,0.008807438453278886
airFoil2D_SST_67.938_2.983_3.492_2.963_17.061,train,67.938,2.983,8.898289,3.492,2.963,17.061,0.0,0.6439910580875056,0.010820819331275433
airFoil2D_SST_67.96_0.485_3.956_6.288_0.0_8.778,train,67.96,0.485,0.235225,3.956,6.288,0.0,8.778,0.4401549980903295,0.008409754639567182
airFoil2D_SST_68.014_-2.892_1.441_4.122_0.0_9.246,train,68.014,-2.892,8.363664,1.441,4.122,0.0,9.246,-0.2101548124187406,0.008130041116936387
airFoil2D_SST_68.102_12.531_1.296_5.073_1.0_8.782,train,68.102,12.531,157.02596100000002,1.296,5.073,1.0,8.782,1.4064197537964926,0.017576867732039637
airFoil2D_SST_68.271_3.882_0.371_6.932_1.0_19.956,train,68.271,3.882,15.069924,0.371,6.932,1.0,19.956,0.4172617977298708,0.010866367389010699
airFoil2D_SST_68.375_1.214_3.685_3.817_1.0_16.511,train,68.375,1.214,1.4737959999999999,3.685,3.817,1.0,16.511,0.38782000746814693,0.009885428362935801
airFoil2D_SST_68.546_13.064_0.074_6.34_14.575,train,68.546,13.064,170.668096,0.074,6.34,14.575,0.0,1.324311846346862,0.01778615646199122
airFoil2D_SST_68.625_4.559_6.408_2.501_14.72,train,68.625,4.559,20.784481000000003,6.408,2.501,14.72,0.0,1.0923924413087231,0.012801513261039715
airFoil2D_SST_68.639_-1.768_1.619_3.151_13.57,train,68.639,-1.768,3.125824,1.619,3.151,13.57,0.0,-0.027912756340330372,0.008762065502978113
airFoil2D_SST_68.688_3.796_0.591_4.997_0.0_15.899,train,68.688,3.796,14.409615999999998,0.591,4.997,0.0,15.899,0.4491091007368968,0.009847952595312816
airFoil2D_SST_68.694_0.249_1.032_7.908_1.0_16.486,train,68.694,0.249,0.062001,1.032,7.908,1.0,16.486,0.13807918489780233,0.00939549576863271
airFoil2D_SST_68.698_11.271_1.041_4.528_18.668,train,68.698,11.271,127.03544100000002,1.041,4.528,18.668,0.0,1.1960808418953426,0.01697141950815872
airFoil2D_SST_68.744_2.706_2.562_3.657_1.0_16.125,train,68.744,2.706,7.322436,2.562,3.657,1.0,16.125,0.4629275168403248,0.009948454831661083
airFoil2D_SST_68.954_3.0_3.331_3.23_1.0_17.924,train,68.954,3.0,9.0,3.331,3.23,1.0,17.924,0.5211554059370094,0.010640788127301173
airFoil2D_SST_68.978_11.308_6.34_0.0_12.743,train,68.978,11.308,127.870864,6.34,0.0,12.743,0.0,1.1855363718736478,0.014694785683261425
airFoil2D_SST_68.986_13.466_0.899_4.541_1.0_16.072,train,68.986,13.466,181.33315599999997,0.899,4.541,1.0,16.072,1.3856817563689252,0.019687400906834032
airFoil2D_SST_69.018_12.321_4.554_0.0_11.287,train,69.018,12.321,151.807041,4.554,0.0,11.287,0.0,1.2820942682486876,0.01641030552137959
airFoil2D_SST_69.046_-2.243_1.74_3.862_1.0_5.974,train,69.046,-2.243,5.031048999999999,1.74,3.862,1.0,5.974,-0.12295966744570762,0.007565527218362658
airFoil2D_SST_69.059_10.987_0.938_3.504_1.0_15.069,train,69.059,10.987,120.714169,0.938,3.504,1.0,15.069,1.1902569169399773,0.015001082672589053
airFoil2D_SST_69.102_-4.625_3.128_4.279_1.0_8.06,train,69.102,-4.625,21.390625,3.128,4.279,1.0,8.06,-0.26855521505773233,0.00882826550379799
